image_id,captured_at,username,lat,lon,filename
3956757074414765,2020-02-01T08:44:51.544000+00:00,mapfool,41.022337601181,28.977304676575,3956757074414765.jpg
222747389282737,2020-02-02T13:25:45.378000+00:00,mapfool,41.023876704183,28.977715723194,222747389282737.jpg
305793697559710,2018-06-02T16:13:48.104000+00:00,mapfool,41.020400727935,28.973241596053,305793697559710.jpg
373290967445322,2020-01-31T13:01:16.737000+00:00,mapfool,41.025331131287,28.978604628911,373290967445322.jpg
3924110284363414,2018-06-04T07:35:12.530000+00:00,mapfool,41.024807148403,28.980876113273,3924110284363414.jpg
526299265035219,2018-06-05T09:09:12.770000+00:00,mapfool,41.027214078721,28.981494173027,526299265035219.jpg
983178648886293,2020-01-31T13:12:46.433000+00:00,mapfool,41.024811251079,28.979051149928,983178648886293.jpg
478979310047009,2020-02-02T07:07:45.084000+00:00,mapfool,41.025759109939,28.979745835091,478979310047009.jpg
